source;target;weight
France;Belgium;16881.487
France;Belgium;4288.251
Germany;Belgium;268661.439
Germany;Belgium;255832.601
Germany;Belgium;12828.838
Italy;Belgium;1407.868
Italy;Belgium;1407.868
Poland;Belgium;8040
Poland;Belgium;8040
Italy;Finland;1864.707
Italy;Finland;1864.707
Poland;Ireland;3327872
Poland;Ireland;3327872
Poland;Norway;1521713
Poland;Norway;1521713
Germany;Slovenia;76283.46
Germany;Slovenia;76283.46
Italy;Slovenia;59106.034
Italy;Slovenia;59104.597
Italy;Slovenia;1.437
Germany;Sweden;373787.517
Germany;Sweden;373787.517
Poland;Sweden;926424
Poland;Sweden;926424
Ireland;United Kingdom;8987.37
Italy;United Kingdom;577.513
Italy;United Kingdom;577.513
Ireland;United Kingdom;8987.37
Poland;United Kingdom;1508729
Poland;United Kingdom;1508729
Spain;United Kingdom;3829576.096
Spain;United Kingdom;3829576.096
Spain;Portugal;581181.673
Spain;Portugal;551725.454
Spain;Portugal;29331.737
Spain;Portugal;124.481
Italy;Albania;12774.247
Italy;Albania;12774.247
Poland;Moldova;2803
Poland;Moldova;2803
Turkey;Cyprus;14540
Turkey;Cyprus;14540
Italy;Latvia;359.15
Lithuania;Latvia;47704
Italy;Latvia;359.15
Lithuania;Latvia;47704
France;Austria;16897.289
France;Austria;16897.289
Germany;Austria;361491.658
Germany;Austria;318920.89
Germany;Austria;42570.768
Poland;Austria;22020150
Poland;Austria;5329118
Poland;Austria;16691032
Italy;France;128538.348
Italy;France;127998.187
Italy;France;540.162
Spain;France;7802.807
Spain;France;7802.807
Malawi;United Rep. of Tanzania;71.147
Malawi;United Rep. of Tanzania;71.147
France;Netherlands;75135.617
France;Netherlands;10254.451
France;Netherlands;64881.166
Germany;Netherlands;31674.157
Germany;Netherlands;31674.157
Poland;Netherlands;272454
Poland;Netherlands;272454
Spain;Netherlands;1828895.752
Spain;Netherlands;1764268.463
Spain;Netherlands;64627.29
Latvia;Estonia;44381.638
Latvia;Estonia;44381.638
France;Gabon;93126.158
France;Gabon;93126.158
France;Germany;29125.628
France;Germany;28482.032
France;Germany;643.597
Italy;Germany;4008.114
Italy;Germany;4008.114
Poland;Germany;58705060
Poland;Germany;144935
Poland;Germany;58560125
Spain;Germany;119841.574
Spain;Germany;119841.574
Turkey;Germany;260
Turkey;Germany;260
France;Czechia;1173591.582
France;Czechia;1173591.582
Germany;Czechia;46244.154
Germany;Czechia;1123.421
Germany;Czechia;45120.733
Italy;Czechia;619.175
Italy;Czechia;619.175
Poland;Czechia;22922554
Poland;Czechia;26387
Poland;Czechia;14904745
Poland;Czechia;7991422
France;Italy;52813.726
France;Italy;52813.726
Spain;Italy;24411543.2
Spain;Italy;24411543.2
Poland;Serbia;268285
Poland;Serbia;268285
Italy;Malta;898.06
Italy;Malta;898.06
Lesotho;South Africa;201.646
Lesotho;South Africa;201.646
Zimbabwe;South Africa;136754.15
Zimbabwe;South Africa;136754.15
Zimbabwe;Congo (Democratic Republic);6861.99
Zimbabwe;Congo (Democratic Republic);6861.99
Zambia;Congo (Democratic Republic);14046.127
Zambia;Congo (Democratic Republic);3579.712
Zambia;Congo (Democratic Republic);10466.415
Ireland;USA;2346.931
Ireland;USA;2346.931
Zambia;China;0.195
Zambia;China;0.195
Italy;United Arab Emirates;1503.42
Italy;United Arab Emirates;1503.42
Germany;Algeria;75241.504
Germany;Algeria;75241.504
Poland;Denmark;2954238
Poland;Denmark;2954238
Spain;Venezuela;2229739.734
Spain;Venezuela;2229739.734
Poland;Lithuania;45528
Poland;Lithuania;45528
Germany;Switzerland;69760.009
Germany;Switzerland;61795.876
Germany;Switzerland;7964.134
Italy;Switzerland;613125.195
Italy;Switzerland;613125.195
Zimbabwe;Switzerland;159360.94
Zimbabwe;Switzerland;159360.94
Italy;Tunisia;58651.999
Italy;Tunisia;58651.999
Italy;Jordan;3126.581
Italy;Jordan;3126.581
Spain;Morocco;988018.834
Spain;Morocco;988018.834
Germany;Spain;476404.465
Germany;Spain;476404.465
Italy;Spain;27.94
Italy;Spain;27.94
Germany;Indonesia;26385.683
Germany;Indonesia;26385.683
Germany;Hungary;54833.578
Germany;Hungary;54833.578
Italy;Hungary;339.267
Italy;Hungary;339.267
Poland;Hungary;4269521
Poland;Hungary;2328614
Poland;Hungary;1940907
Germany;Luxembourg;57972.134
Germany;Luxembourg;53302.219
Germany;Luxembourg;4669.915
Germany;Slovakia;10350.979
Germany;Slovakia;10350.979
Poland;Slovakia;6348406
Poland;Slovakia;9130
Poland;Slovakia;4199694
Poland;Slovakia;2139582
Poland;North Macedonia;5910
Poland;North Macedonia;5910
Germany;Greece;9616.565
Germany;Greece;9616.565
Italy;Greece;5461.538
Italy;Greece;5461.538
Turkey;Greece;7741
Turkey;Greece;7741
Germany;Bulgaria;2574.44
Germany;Bulgaria;2574.44
Turkey;Bulgaria;5105776
North Macedonia;Bulgaria;1574.29
Turkey;Bulgaria;5105776
North Macedonia;Bulgaria;1574.29
Zimbabwe;Malawi;77370.06
Zimbabwe;Malawi;77370.06
Poland;Romania;14688
Poland;Romania;14688
Germany;Poland;540539.289
Germany;Poland;67733.719
Germany;Poland;472805.57
Lithuania;Poland;4786
Lithuania;Poland;4786
France;Belgium;894230.106
France;Belgium;775370.801
France;Belgium;118859.305
Germany;Belgium;218367.069
Germany;Belgium;218367.069
Poland;Belgium;8842
Poland;Belgium;8842
Italy;Finland;252.787
Italy;Finland;252.787
Poland;Finland;6142096
Poland;Finland;6142096
Germany;Ireland;115257.75
Germany;Ireland;115257.75
Poland;Ireland;3312557
Poland;Ireland;3312557
Germany;Norway;40740.016
Germany;Norway;40740.016
Poland;Norway;2992870
Poland;Norway;2988896
Poland;Norway;3974
Germany;Slovenia;67192.221
Germany;Slovenia;1600.543
Germany;Slovenia;65591.678
Italy;Slovenia;102291.087
Italy;Slovenia;76670.418
Italy;Slovenia;10932.39
Italy;Slovenia;14688.278
Poland;Sweden;1254622
Poland;Sweden;1254622
Germany;United Kingdom;714164.319
Germany;United Kingdom;714164.319
Italy;United Kingdom;336.606
Italy;United Kingdom;336.606
Poland;United Kingdom;3903650
Poland;United Kingdom;3903650
Spain;United Kingdom;682759.077
Spain;United Kingdom;682759.077
Spain;Portugal;503643.664
Spain;Portugal;430253.282
Spain;Portugal;25653.437
Spain;Portugal;47736.945
Zimbabwe;Zambia;312277.44
Zimbabwe;Zambia;312277.44
Italy;Cyprus;7847.053
Italy;Cyprus;7847.053
Turkey;Cyprus;24448
Turkey;Cyprus;24448
Germany;Latvia;1149.517
Germany;Latvia;1149.517
Lithuania;Latvia;42561
Lithuania;Latvia;42561
France;Austria;9691.071
France;Austria;842.181
France;Austria;8848.889
Germany;Austria;61400.729
Germany;Austria;13139.623
Germany;Austria;48261.106
Italy;Austria;28606.22
Italy;Austria;28603.56
Italy;Austria;2.661
Poland;Austria;22044706
Poland;Austria;5951061
Poland;Austria;16093645
Brazil;France;14
Brazil;France;14
Germany;France;82259.681
Germany;France;82259.681
Italy;France;109911.962
Italy;France;107760.608
Italy;France;2151.354
Spain;France;15464.602
Spain;France;15464.602
France;Netherlands;43588.531
France;Netherlands;43588.531
Germany;Netherlands;3034.779
Germany;Netherlands;3034.779
Spain;Netherlands;2714106.096
Spain;Netherlands;2628653.152
Spain;Netherlands;85452.945
Latvia;Estonia;104202.7
Latvia;Estonia;104202.7
Turkey;Syria;2320
Turkey;Syria;2320
France;Germany;46736.399
France;Germany;27117.436
France;Germany;19618.963
Latvia;Germany;3096.053
Latvia;Germany;3096.053
Poland;Germany;63134523
Poland;Germany;165197
Poland;Germany;510
Poland;Germany;62968816
Spain;Germany;24599.673
Spain;Germany;24599.673
Switzerland;Germany;205.98
Switzerland;Germany;205.98
Germany;Czechia;47460.169
Germany;Czechia;47460.169
Italy;Czechia;61.201
Italy;Czechia;61.201
Poland;Czechia;30446782
Poland;Czechia;39500
Poland;Czechia;21274612
Poland;Czechia;9132670
Spain;Italy;28685604.9
Spain;Italy;28685604.9
Poland;Serbia;255063
Poland;Serbia;255063
Turkey;Iraq;23975
Turkey;Iraq;23975
Lithuania;Russian Federation;55
Lithuania;Russian Federation;55
Zimbabwe;South Africa;84064.65
Zimbabwe;South Africa;84064.65
Zambia;South Africa;0.277
Zambia;South Africa;0.277
Brazil;Argentina;45742
Brazil;Argentina;33747
Brazil;Argentina;11995
Malawi;India;2024.746
Malawi;India;2024.746
Germany;Kazakhstan;1324.014
Germany;Kazakhstan;1324.014
Zimbabwe;Congo (Democratic Republic);10728.39
Zimbabwe;Congo (Democratic Republic);10728.39
Zambia;Congo (Democratic Republic);12068.793
Zambia;Congo (Democratic Republic);12068.793
Italy;United Arab Emirates;3443.708
Italy;United Arab Emirates;3443.708
Poland;Lithuania;194731
Poland;Lithuania;194731
Germany;Switzerland;251670.797
Germany;Switzerland;251670.797
Italy;Switzerland;562064.143
Italy;Switzerland;562064.143
Spain;Tunisia;19108.279
Spain;Tunisia;19108.279
Spain;Morocco;1038900.257
Spain;Morocco;1038900.257
Germany;Hungary;18630.399
Germany;Hungary;18630.399
Poland;Hungary;1509853
Poland;Hungary;1509853
Germany;Luxembourg;1789.965
Germany;Luxembourg;1038.841
Germany;Luxembourg;751.123
Germany;Slovakia;15368.742
Germany;Slovakia;15368.742
Poland;Slovakia;6701038
Poland;Slovakia;69893
Poland;Slovakia;4620021
Poland;Slovakia;2011124
Poland;North Macedonia;5673
Poland;North Macedonia;5673
Germany;Greece;1921.093
Germany;Greece;1921.093
Turkey;Greece;12738
Turkey;Greece;12738
Turkey;Bulgaria;15285
North Macedonia;Bulgaria;1802.56
Turkey;Bulgaria;15285
North Macedonia;Bulgaria;1802.56
Italy;Romania;7784.945
Italy;Romania;7784.945
Germany;Poland;415909.591
Germany;Poland;14067.645
Germany;Poland;401841.947
Norway;Poland;63291.185
Norway;Poland;63291.185
France;Belgium;1433299.465
France;Belgium;1433299.465
Germany;Belgium;54590.099
Germany;Belgium;29771.21
Germany;Belgium;24818.89
Poland;Belgium;6870
Poland;Belgium;6870
Germany;Finland;3578.656
Germany;Finland;3578.656
Italy;Ireland;757.489
Italy;Ireland;757.489
Poland;Ireland;4848784
Poland;Ireland;4848784
Poland;Norway;1839025
Poland;Norway;1839025
Germany;Slovenia;54360.943
Germany;Slovenia;54360.943
Italy;Slovenia;80599.328
Italy;Slovenia;67504.324
Italy;Slovenia;5385.171
Italy;Slovenia;7709.833
Poland;Sweden;1956404
Poland;Sweden;1956404
France;United Kingdom;4962788.719
France;United Kingdom;4962788.719
Ireland;United Kingdom;35582.865
Italy;United Kingdom;511.782
Italy;United Kingdom;511.782
Ireland;United Kingdom;35582.865
Poland;United Kingdom;2044898
Poland;United Kingdom;2044898
Spain;United Kingdom;1430949.608
Spain;United Kingdom;1430949.608
Germany;Portugal;1903.27
Germany;Portugal;1903.27
Italy;Portugal;1704.668
Italy;Portugal;1704.668
Spain;Portugal;845317.489
Spain;Portugal;577004.312
Spain;Portugal;268313.177
Zimbabwe;Zambia;106946.6
Zimbabwe;Zambia;106946.6
Italy;Cyprus;199.875
Italy;Cyprus;199.875
Turkey;Cyprus;3184
Turkey;Cyprus;3184
Germany;Latvia;1764.503
Germany;Latvia;1764.503
Lithuania;Latvia;88120
Lithuania;Latvia;88120
France;Austria;8522.064
France;Austria;8522.064
Germany;Austria;136543.995
Germany;Austria;122072.781
Germany;Austria;14471.214
Italy;Austria;15611.903
Italy;Austria;165.502
Italy;Austria;15446.401
Poland;Austria;14976917
Poland;Austria;4544594
Poland;Austria;10432323
Italy;France;86878.208
Italy;France;84302.747
Italy;France;2575.461
Poland;France;370
Poland;France;370
Spain;France;15250.345
Spain;France;15250.345
Spain;Israel;9408.657
Spain;Israel;9408.657
Turkey;Israel;7588
Turkey;Israel;7588
France;Netherlands;11932.673
France;Netherlands;11932.673
Germany;Netherlands;7362.279
Germany;Netherlands;7362.279
Spain;Netherlands;149266.085
Spain;Netherlands;55992.026
Spain;Netherlands;93274.059
Germany;Estonia;916.625
Germany;Estonia;916.625
Latvia;Estonia;50822.923
Lithuania;Estonia;1601
Lithuania;Estonia;1601
Latvia;Estonia;42832.226
Latvia;Estonia;7990.697
France;Germany;6333.623
France;Germany;6333.623
Poland;Germany;50397483
Poland;Germany;125640
Poland;Germany;397
Poland;Germany;50271446
Spain;Germany;284534.075
Spain;Germany;3349.754
Spain;Germany;281184.32
Germany;Czechia;30223.157
Germany;Czechia;30223.157
Italy;Czechia;48.377
Italy;Czechia;48.377
Poland;Czechia;23268840
Poland;Czechia;7659
Poland;Czechia;15429645
Poland;Czechia;7831536
France;Italy;19391.707
France;Italy;19391.707
Spain;Italy;25952940.54
Spain;Italy;25952940.54
Germany;Serbia;9385.903
Germany;Serbia;9385.903
Turkey;Azerbaijan;1414
Turkey;Azerbaijan;1414
Spain;South Korea;3234.717
Spain;South Korea;3234.717
Germany;South Africa;9904.92
Germany;South Africa;9904.92
Madagascar;South Africa;296.698
Madagascar;South Africa;296.698
Zimbabwe;South Africa;19107.48
Zimbabwe;South Africa;19107.48
Zambia;South Africa;0.23
Zambia;South Africa;0.23
Zambia;Congo (Democratic Republic);128939.345
Zambia;Congo (Democratic Republic);128939.345
Germany;China;1471.23
Germany;China;1471.23
Poland;Belarus;1918
Poland;Belarus;1918
Germany;Denmark;941.315
Germany;Denmark;941.315
Spain;Venezuela;813263.25
Spain;Venezuela;813263.25
Germany;Switzerland;46529.011
Germany;Switzerland;19127.352
Germany;Switzerland;27401.659
Italy;Switzerland;220049.691
Italy;Switzerland;220049.691
Ireland;Canada;175119.962
Ireland;Canada;175119.962
Spain;Morocco;1126730.597
Spain;Morocco;1126730.597
Germany;Spain;533707.754
Germany;Spain;533707.754
Germany;Hungary;14828.091
Germany;Hungary;14828.091
Poland;Hungary;1050929
Poland;Hungary;1050929
Germany;Luxembourg;60180.118
Germany;Luxembourg;60180.118
Germany;Slovakia;5683.307
Germany;Slovakia;5683.307
Italy;Slovakia;40.867
Italy;Slovakia;40.867
Poland;Slovakia;5904389
Poland;Slovakia;194107
Poland;Slovakia;4704647
Poland;Slovakia;1005635
Poland;North Macedonia;5479
Poland;North Macedonia;5479
Germany;Iran;8520.874
Germany;Iran;8520.874
Zimbabwe;Malawi;14063.72
Zimbabwe;Malawi;14063.72
Italy;Romania;8584.899
Italy;Romania;8584.899
Germany;Poland;978359.777
Germany;Poland;817182.443
Germany;Poland;161177.333
Italy;Poland;2546.045
Lithuania;Poland;7447
Italy;Poland;2511.989
Lithuania;Poland;7447
Italy;Poland;34.056
France;Belgium;793189.134
France;Belgium;793189.134
Germany;Belgium;8933.636
Germany;Belgium;8933.636
Italy;Finland;51.765
Italy;Finland;51.765
Poland;Ireland;4105765
Poland;Ireland;4105765
Spain;Ireland;928142.937
Spain;Ireland;927101.633
Spain;Ireland;1041.304
Poland;Norway;2193349
Poland;Norway;2190017
Poland;Norway;3332
Germany;Slovenia;31740.425
Germany;Slovenia;31740.425
Italy;Slovenia;45967.764
Italy;Slovenia;40442.478
Italy;Slovenia;5522.561
Italy;Slovenia;2.724
Poland;Sweden;912460
Poland;Sweden;912460
Germany;United Kingdom;29244.783
Germany;United Kingdom;29244.783
Ireland;United Kingdom;15265.373
Ireland;United Kingdom;15265.373
Poland;United Kingdom;3227641
Poland;United Kingdom;3227641
Spain;United Kingdom;710636.593
Spain;United Kingdom;710636.593
Spain;Portugal;857898.257
Spain;Portugal;795253.283
Spain;Portugal;41402.469
Spain;Portugal;21229.849
Spain;Portugal;12.655
Germany;Madagascar;14032.537
Germany;Madagascar;14032.537
Italy;Albania;581487.311
Italy;Albania;581487.311
Zimbabwe;Zambia;202196.69
Zimbabwe;Zambia;198970.71
Zimbabwe;Zambia;3225.98
Germany;Qatar;33920.025
Germany;Qatar;33920.025
Lithuania;Latvia;67310
Lithuania;Latvia;67310
Germany;Austria;152052.983
Germany;Austria;126038.094
Germany;Austria;26014.888
Italy;Austria;172776.892
Italy;Austria;164954.853
Italy;Austria;7822.039
Poland;Austria;8928233
Poland;Austria;4402997
Poland;Austria;4525236
Germany;France;6068.824
Germany;France;6068.824
Italy;France;46821.895
Italy;France;46821.895
France;Netherlands;2526.974
France;Netherlands;2526.974
Germany;Netherlands;249377.572
Germany;Netherlands;248545.237
Germany;Netherlands;832.335
Spain;Netherlands;146223.861
Spain;Netherlands;67600.566
Spain;Netherlands;78623.294
Latvia;Estonia;81706.624
Lithuania;Estonia;2087
Lithuania;Estonia;2087
Latvia;Estonia;60605.815
Latvia;Estonia;21100.808
Spain;Cuba;40345.758
Spain;Cuba;40345.758
Germany;Syria;7866.994
Germany;Syria;7866.994
Italy;Germany;3785.693
Italy;Germany;3785.693
Poland;Germany;39026676
Poland;Germany;99342
Poland;Germany;276
Poland;Germany;38927058
Germany;Czechia;27126.484
Germany;Czechia;27126.484
Italy;Czechia;42.23
Italy;Czechia;42.23
Poland;Czechia;24628871
Poland;Czechia;30403
Poland;Czechia;12372971
Poland;Czechia;12225497
France;Italy;10032.971
France;Italy;10032.971
Germany;Italy;4186.194
Germany;Italy;4186.194
Spain;Italy;9964153.867
Spain;Italy;9964153.867
Poland;Serbia;9785
Poland;Serbia;9785
Turkey;Iraq;54720
Turkey;Iraq;54720
Lithuania;Russian Federation;3034
Lithuania;Russian Federation;3034
Chile;Argentina;7212.3
Chile;Argentina;7212.3
Romania;Croatia;2529119.94
Romania;Croatia;2529119.94
Zimbabwe;Congo (Democratic Republic);0.11
Zimbabwe;Congo (Democratic Republic);0.11
Zambia;Congo (Democratic Republic);2822.423
Zambia;Congo (Democratic Republic);2822.423
Latvia;Denmark;2357.807
Latvia;Denmark;2357.807
Poland;Denmark;519138
Poland;Denmark;519138
Germany;Switzerland;110275.618
Germany;Switzerland;110275.618
Ireland;Canada;100341.796
Ireland;Canada;100341.796
Spain;Morocco;851723.483
Spain;Morocco;851723.483
Italy;Spain;5957.91
Italy;Spain;5957.91
Poland;Spain;829938
Poland;Spain;829938
Germany;Hungary;35260.235
Germany;Hungary;35260.235
Poland;Hungary;261185
Poland;Hungary;261185
Germany;Luxembourg;21717.244
Germany;Luxembourg;19768.345
Germany;Luxembourg;1948.899
Poland;Slovakia;878222
Poland;Slovakia;878222
Poland;North Macedonia;5327
Poland;North Macedonia;5327
Romania;Ukraine;456272.43
Romania;Ukraine;456272.43
Italy;Romania;51692.151
Italy;Romania;51692.151
Turkey;Romania;188
Turkey;Romania;188
Germany;Poland;265773.097
Germany;Poland;265773.097
Italy;Poland;33.099
Italy;Poland;33.099
France;Belgium;2862377.237
France;Belgium;440760.886
France;Belgium;2338524.69
France;Belgium;83091.661
Germany;Belgium;82114.564
Germany;Belgium;9152.674
Germany;Belgium;72961.89
Poland;Ireland;4954800
Poland;Ireland;4954800
Poland;Norway;3251158
Poland;Norway;3251158
Spain;Norway;7149.492
Spain;Norway;7149.492
Germany;Slovenia;89236.252
Germany;Slovenia;89236.252
Italy;Slovenia;7.944
Italy;Slovenia;7.944
Ireland;United Kingdom;16193.599
Ireland;United Kingdom;16193.599
Poland;United Kingdom;2809175
Poland;United Kingdom;2809175
Spain;United Kingdom;783266.727
Spain;United Kingdom;783266.727
